Year,Month,Day,Date,hour,wind speed (m/sec)
2015,8,13,13/8/2015,7,1.31
2015,8,13,13/8/2015,8,1.33
2015,8,13,13/8/2015,9,4
2015,8,13,13/8/2015,10,5.34
2015,8,13,13/8/2015,11,6.55
2015,8,13,13/8/2015,12,6.32
2015,8,13,13/8/2015,13,5.75
2015,8,13,13/8/2015,14,5.22
2015,8,13,13/8/2015,15,5.42
2015,8,13,13/8/2015,16,5.76
2015,8,13,13/8/2015,17,5.51
2015,8,13,13/8/2015,18,5.91
2015,8,13,13/8/2015,19,5.71
2015,8,13,13/8/2015,20,4.75
2015,8,13,13/8/2015,21,3.11
2015,8,13,13/8/2015,22,2.24
2015,8,13,13/8/2015,23,2.44
2015,8,14,14/8/2015,0,2.34
2015,8,14,14/8/2015,1,2.71
2015,8,14,14/8/2015,2,5.96
2015,8,14,14/8/2015,3,5.7
2015,8,14,14/8/2015,4,5.35
2015,8,14,14/8/2015,5,4.56
2015,8,14,14/8/2015,6,3.9
2015,8,14,14/8/2015,7,2.82
2015,8,14,14/8/2015,8,1.98
2015,8,14,14/8/2015,9,2.44
2015,8,14,14/8/2015,10,3.95
2015,8,14,14/8/2015,11,4.7
2015,8,14,14/8/2015,12,5.05
2015,8,14,14/8/2015,13,4.86
2015,8,14,14/8/2015,14,4.54
2015,8,14,14/8/2015,15,4.88
2015,8,14,14/8/2015,16,5.31
2015,8,14,14/8/2015,17,5.5
2015,8,14,14/8/2015,18,5.71
2015,8,14,14/8/2015,19,6.27
2015,8,14,14/8/2015,20,5.6
2015,8,14,14/8/2015,21,4.51
2015,8,14,14/8/2015,22,3.19
2015,8,14,14/8/2015,23,2.19
2015,8,15,15/8/2015,0,1.62
2015,8,15,15/8/2015,1,2.28
2015,8,15,15/8/2015,2,3.67
2015,8,15,15/8/2015,3,5.16
2015,8,15,15/8/2015,4,4.95
2015,8,15,15/8/2015,5,4.66
2015,8,15,15/8/2015,6,3.94
2015,8,15,15/8/2015,7,3.33
2015,8,15,15/8/2015,8,2.78
2015,8,15,15/8/2015,9,2.06
2015,8,15,15/8/2015,10,2.79
2015,8,15,15/8/2015,11,3.88
2015,8,15,15/8/2015,12,3.95
2015,8,15,15/8/2015,13,4.05
2015,8,15,15/8/2015,14,4.29
2015,8,15,15/8/2015,15,4.44
2015,8,15,15/8/2015,16,4.54
2015,8,15,15/8/2015,17,4.68
2015,8,15,15/8/2015,18,5.07
2015,8,15,15/8/2015,19,5.66
2015,8,15,15/8/2015,20,4.73
2015,8,15,15/8/2015,21,4.23
2015,8,15,15/8/2015,22,3.72
2015,8,15,15/8/2015,23,2.88
2015,8,16,16/8/2015,0,1.95
2015,8,16,16/8/2015,1,1.52
2015,8,16,16/8/2015,2,2.53
2015,8,16,16/8/2015,3,4.19
2015,8,16,16/8/2015,4,4.94
2015,8,16,16/8/2015,5,4.78
2015,8,16,16/8/2015,6,4.32
2015,8,16,16/8/2015,7,3.84
2015,8,16,16/8/2015,8,3.65
2015,8,16,16/8/2015,9,2.95
2015,8,16,16/8/2015,10,3.13
2015,8,16,16/8/2015,11,4.24
2015,8,16,16/8/2015,12,4.65
2015,8,16,16/8/2015,13,4.3
2015,8,16,16/8/2015,14,4.2
2015,8,16,16/8/2015,15,4.17
2015,8,16,16/8/2015,16,4.96
2015,8,16,16/8/2015,17,5.43
2015,8,16,16/8/2015,18,5.33
2015,8,16,16/8/2015,19,5.51
2015,8,16,16/8/2015,20,5.25
2015,8,16,16/8/2015,21,4.04
2015,8,16,16/8/2015,22,3.06
2015,8,16,16/8/2015,23,2.64
2015,8,17,17/8/2015,0,2.42
2015,8,17,17/8/2015,1,3.25
2015,8,17,17/8/2015,2,4.1
2015,8,17,17/8/2015,3,3.3
2015,8,17,17/8/2015,4,2.42
2015,8,17,17/8/2015,5,1.99
2015,8,17,17/8/2015,6,0.82
2015,8,17,17/8/2015,7,2.54
2015,8,17,17/8/2015,8,3.64
2015,8,17,17/8/2015,9,4.89
2015,8,17,17/8/2015,10,5.97
2015,8,17,17/8/2015,11,6.51
2015,8,17,17/8/2015,12,6.26
2015,8,17,17/8/2015,13,6.39
2015,8,17,17/8/2015,14,6.4
2015,8,17,17/8/2015,15,6.32
2015,8,17,17/8/2015,16,6.17
2015,8,17,17/8/2015,17,5.98
2015,8,17,17/8/2015,18,5.94
2015,8,17,17/8/2015,19,6.01
2015,8,17,17/8/2015,20,5.68
2015,8,17,17/8/2015,21,6.06
2015,8,17,17/8/2015,22,6.41
2015,8,17,17/8/2015,23,6.11
2015,8,18,18/8/2015,0,5.76
2015,8,18,18/8/2015,1,5.29
2015,8,18,18/8/2015,2,6.11
2015,8,18,18/8/2015,3,5.95
2015,8,18,18/8/2015,4,5.88
2015,8,18,18/8/2015,5,5.31
2015,8,18,18/8/2015,6,5.91
2015,8,18,18/8/2015,7,6.77
2015,8,18,18/8/2015,8,7.76
2015,8,18,18/8/2015,9,8.18
2015,8,18,18/8/2015,10,8.38
2015,8,18,18/8/2015,11,8.39
2015,8,18,18/8/2015,12,8.25
2015,8,18,18/8/2015,13,7.96
2015,8,18,18/8/2015,14,7.77
2015,8,18,18/8/2015,15,7.45
2015,8,18,18/8/2015,16,7.18
2015,8,18,18/8/2015,17,6.64
2015,8,18,18/8/2015,18,6.67
2015,8,18,18/8/2015,19,6.67
2015,8,18,18/8/2015,20,6.78
2015,8,18,18/8/2015,21,6.57
2015,8,18,18/8/2015,22,5.76
2015,8,18,18/8/2015,23,4.66
2015,8,19,19/8/2015,0,3.5
2015,8,19,19/8/2015,1,3.1
2015,8,19,19/8/2015,2,4.09
2015,8,19,19/8/2015,3,4.83
2015,8,19,19/8/2015,4,5.48
2015,8,19,19/8/2015,5,6.47
2015,8,19,19/8/2015,6,6.83
2015,8,19,19/8/2015,7,7.09
2015,8,19,19/8/2015,8,7.15
2015,8,19,19/8/2015,9,7.3
2015,8,19,19/8/2015,10,8.27
2015,8,19,19/8/2015,11,8.44
2015,8,19,19/8/2015,12,8.56
2015,8,19,19/8/2015,13,7.97
2015,8,19,19/8/2015,14,7.5
2015,8,19,19/8/2015,15,7.56
2015,8,19,19/8/2015,16,7.38
2015,8,19,19/8/2015,17,7.6
2015,8,19,19/8/2015,18,6.75
2015,8,19,19/8/2015,19,7.02
2015,8,19,19/8/2015,20,6.87
2015,8,19,19/8/2015,21,6.64
2015,8,19,19/8/2015,22,6.36
2015,8,19,19/8/2015,23,6
2015,8,20,20/8/2015,0,5.9
2015,8,20,20/8/2015,1,6.07
2015,8,20,20/8/2015,2,7.83
2015,8,20,20/8/2015,3,7.86
2015,8,20,20/8/2015,4,7.28
2015,8,20,20/8/2015,5,6.5
2015,8,20,20/8/2015,6,6.3
2015,8,20,20/8/2015,7,6.59
2015,8,20,20/8/2015,8,7.25
2015,8,20,20/8/2015,9,8.25
2015,8,20,20/8/2015,10,8.92
2015,8,20,20/8/2015,11,9.96
2015,8,20,20/8/2015,12,10.32
2015,8,20,20/8/2015,13,10.31
2015,8,20,20/8/2015,14,9.95
2015,8,20,20/8/2015,15,8.73
2015,8,20,20/8/2015,16,9.28
2015,8,20,20/8/2015,17,9.45
2015,8,20,20/8/2015,18,9.43
2015,8,20,20/8/2015,19,9.23
2015,8,20,20/8/2015,20,8.55
2015,8,20,20/8/2015,21,8.32
2015,8,20,20/8/2015,22,8.14
2015,8,20,20/8/2015,23,8.04
2015,8,21,21/8/2015,0,7.49
2015,8,21,21/8/2015,1,6.85
2015,8,21,21/8/2015,2,6.83
2015,8,21,21/8/2015,3,6.56
2015,8,21,21/8/2015,4,5.94
2015,8,21,21/8/2015,5,5.29
2015,8,21,21/8/2015,6,4.52
2015,8,21,21/8/2015,7,3.63
2015,8,21,21/8/2015,8,2.38
2015,8,21,21/8/2015,9,1.97
2015,8,21,21/8/2015,10,1.12
2015,8,21,21/8/2015,11,0.76
2015,8,21,21/8/2015,12,1.52
2015,8,21,21/8/2015,13,1.77
2015,8,21,21/8/2015,14,2.3
2015,8,21,21/8/2015,15,3.7
2015,8,21,21/8/2015,16,4.43
2015,8,21,21/8/2015,17,4.86
2015,8,21,21/8/2015,18,5.54
2015,8,21,21/8/2015,19,6.33
2015,8,21,21/8/2015,20,6.5
2015,8,21,21/8/2015,21,5.81
2015,8,21,21/8/2015,22,5
2015,8,21,21/8/2015,23,4.16
2015,8,22,22/8/2015,0,4.11
2015,8,22,22/8/2015,1,4.08
2015,8,22,22/8/2015,2,4.86
2015,8,22,22/8/2015,3,4.96
2015,8,22,22/8/2015,4,4.77
2015,8,22,22/8/2015,5,4.66
2015,8,22,22/8/2015,6,4.59
2015,8,22,22/8/2015,7,3.77
2015,8,22,22/8/2015,8,2.49
2015,8,22,22/8/2015,9,0.77
2015,8,22,22/8/2015,10,1.12
2015,8,22,22/8/2015,11,2.82
2015,8,22,22/8/2015,12,3.62
2015,8,22,22/8/2015,13,3.73
2015,8,22,22/8/2015,14,3.78
2015,8,22,22/8/2015,15,4.27
2015,8,22,22/8/2015,16,4.57
2015,8,22,22/8/2015,17,4.55
2015,8,22,22/8/2015,18,4.25
2015,8,22,22/8/2015,19,4.06
2015,8,22,22/8/2015,20,4.26
2015,8,22,22/8/2015,21,4.34
2015,8,22,22/8/2015,22,4.91
2015,8,22,22/8/2015,23,4.56
2015,8,23,23/8/2015,0,3.88
2015,8,23,23/8/2015,1,4.13
2015,8,23,23/8/2015,2,5.85
2015,8,23,23/8/2015,3,6.29
2015,8,23,23/8/2015,4,6.54
2015,8,23,23/8/2015,5,6.18
2015,8,23,23/8/2015,6,5.52
2015,8,23,23/8/2015,7,4.76
2015,8,23,23/8/2015,8,4.15
2015,8,23,23/8/2015,9,3.5
2015,8,23,23/8/2015,10,2.48
2015,8,23,23/8/2015,11,1.05
2015,8,23,23/8/2015,12,1.91
2015,8,23,23/8/2015,13,3.9
2015,8,23,23/8/2015,14,4.52
2015,8,23,23/8/2015,15,4.87
2015,8,23,23/8/2015,16,5.03
2015,8,23,23/8/2015,17,5.04
2015,8,23,23/8/2015,18,5.06
2015,8,23,23/8/2015,19,4.85
2015,8,23,23/8/2015,20,4.52
2015,8,23,23/8/2015,21,4.55
2015,8,23,23/8/2015,22,4.28
2015,8,23,23/8/2015,23,3.87
2015,8,24,24/8/2015,0,4.57
2015,8,24,24/8/2015,1,4.59
2015,8,24,24/8/2015,2,5.89
2015,8,24,24/8/2015,3,7.42
2015,8,24,24/8/2015,4,7.48
2015,8,24,24/8/2015,5,7.02
2015,8,24,24/8/2015,6,6.13
2015,8,24,24/8/2015,7,4.8
2015,8,24,24/8/2015,8,3.81
2015,8,24,24/8/2015,9,3.02
2015,8,24,24/8/2015,10,2.14
2015,8,24,24/8/2015,11,1.22
2015,8,24,24/8/2015,12,0.85
2015,8,24,24/8/2015,13,3.27
2015,8,24,24/8/2015,14,4.43
2015,8,24,24/8/2015,15,4.77
2015,8,24,24/8/2015,16,5.05
2015,8,24,24/8/2015,17,4.99
2015,8,24,24/8/2015,18,4.88
2015,8,24,24/8/2015,19,4.63
2015,8,24,24/8/2015,20,4.45
2015,8,24,24/8/2015,21,4.27
2015,8,24,24/8/2015,22,4.07
2015,8,24,24/8/2015,23,3.19
2015,8,25,25/8/2015,0,2.81
2015,8,25,25/8/2015,1,3.3
2015,8,25,25/8/2015,2,4.41
2015,8,25,25/8/2015,3,6.47
2015,8,25,25/8/2015,4,6.91
2015,8,25,25/8/2015,5,6.84
2015,8,25,25/8/2015,6,6.14
2015,8,25,25/8/2015,7,5.14
2015,8,25,25/8/2015,8,4.39
2015,8,25,25/8/2015,9,3.25
2015,8,25,25/8/2015,10,1.94
2015,8,25,25/8/2015,11,0.4
2015,8,25,25/8/2015,12,2.31
2015,8,25,25/8/2015,13,4.58
2015,8,25,25/8/2015,14,4.72
2015,8,25,25/8/2015,15,4.7
2015,8,25,25/8/2015,16,4.83
2015,8,25,25/8/2015,17,4.93
2015,8,25,25/8/2015,18,4.99
2015,8,25,25/8/2015,19,4.88
2015,8,25,25/8/2015,20,4.78
2015,8,25,25/8/2015,21,4.73
2015,8,25,25/8/2015,22,4.33
2015,8,25,25/8/2015,23,3.68
2015,8,26,26/8/2015,0,2.78
2015,8,26,26/8/2015,1,1.98
2015,8,26,26/8/2015,2,3.29
2015,8,26,26/8/2015,3,4.82
2015,8,26,26/8/2015,4,5.06
2015,8,26,26/8/2015,5,5.04
2015,8,26,26/8/2015,6,4.12
2015,8,26,26/8/2015,7,2.89
2015,8,26,26/8/2015,8,1.83
2015,8,26,26/8/2015,9,1.01
2015,8,26,26/8/2015,10,3.11
2015,8,26,26/8/2015,11,4.96
2015,8,26,26/8/2015,12,6.03
2015,8,26,26/8/2015,13,5.53
2015,8,26,26/8/2015,14,4.98
2015,8,26,26/8/2015,15,4.68
2015,8,26,26/8/2015,16,4.7
2015,8,26,26/8/2015,17,4.8
2015,8,26,26/8/2015,18,4.92
2015,8,26,26/8/2015,19,5.01
2015,8,26,26/8/2015,20,5.23
2015,8,26,26/8/2015,21,5.29
2015,8,26,26/8/2015,22,5.24
2015,8,26,26/8/2015,23,5
2015,8,27,27/8/2015,0,4.54
2015,8,27,27/8/2015,1,3.55
2015,8,27,27/8/2015,2,3.57
2015,8,27,27/8/2015,3,4.27
2015,8,27,27/8/2015,4,4.37
2015,8,27,27/8/2015,5,4.28
2015,8,27,27/8/2015,6,3.37
2015,8,27,27/8/2015,7,2.3
2015,8,27,27/8/2015,8,1.3
2015,8,27,27/8/2015,9,1.17
2015,8,27,27/8/2015,10,3.28
2015,8,27,27/8/2015,11,5.04
2015,8,27,27/8/2015,12,5.77
2015,8,27,27/8/2015,13,5.3
2015,8,27,27/8/2015,14,4.99
2015,8,27,27/8/2015,15,4.82
2015,8,27,27/8/2015,16,4.95
2015,8,27,27/8/2015,17,5.4
2015,8,27,27/8/2015,18,5.78
2015,8,27,27/8/2015,19,5.78
2015,8,27,27/8/2015,20,5.93
2015,8,27,27/8/2015,21,5.64
2015,8,27,27/8/2015,22,5.17
2015,8,27,27/8/2015,23,4.41
2015,8,28,28/8/2015,0,3.96
2015,8,28,28/8/2015,1,3.31
2015,8,28,28/8/2015,2,4.35
2015,8,28,28/8/2015,3,4.98
2015,8,28,28/8/2015,4,4.94
2015,8,28,28/8/2015,5,4.05
2015,8,28,28/8/2015,6,2.48
2015,8,28,28/8/2015,7,0.92
2015,8,28,28/8/2015,8,1.47
2015,8,28,28/8/2015,9,3.62
2015,8,28,28/8/2015,10,5.34
2015,8,28,28/8/2015,11,5.65
2015,8,28,28/8/2015,12,5.84
2015,8,28,28/8/2015,13,5.31
2015,8,28,28/8/2015,14,4.93
2015,8,28,28/8/2015,15,4.88
2015,8,28,28/8/2015,16,4.66
2015,8,28,28/8/2015,17,4.68
2015,8,28,28/8/2015,18,5.03
2015,8,28,28/8/2015,19,5.57
2015,8,28,28/8/2015,20,5.53
2015,8,28,28/8/2015,21,5.31
2015,8,28,28/8/2015,22,4.97
2015,8,28,28/8/2015,23,4.38
2015,8,29,29/8/2015,0,3.95
2015,8,29,29/8/2015,1,3.3
2015,8,29,29/8/2015,2,4.5
2015,8,29,29/8/2015,3,5.12
2015,8,29,29/8/2015,4,4.92
2015,8,29,29/8/2015,5,4.26
2015,8,29,29/8/2015,6,3.3
2015,8,29,29/8/2015,7,2.52
2015,8,29,29/8/2015,8,2.27
2015,8,29,29/8/2015,9,2.54
2015,8,29,29/8/2015,10,3.62
2015,8,29,29/8/2015,11,4.21
2015,8,29,29/8/2015,12,4.74
2015,8,29,29/8/2015,13,4.61
2015,8,29,29/8/2015,14,4.39
2015,8,29,29/8/2015,15,4.4
2015,8,29,29/8/2015,16,4.42
2015,8,29,29/8/2015,17,4.59
2015,8,29,29/8/2015,18,5.13
2015,8,29,29/8/2015,19,5.4
2015,8,29,29/8/2015,20,5.51
2015,8,29,29/8/2015,21,5.22
2015,8,29,29/8/2015,22,5.15
2015,8,29,29/8/2015,23,4.74
2015,8,30,30/8/2015,0,4.23
2015,8,30,30/8/2015,1,3.28
2015,8,30,30/8/2015,2,2.83
2015,8,30,30/8/2015,3,2.76
2015,8,30,30/8/2015,4,3.18
2015,8,30,30/8/2015,5,2.75
2015,8,30,30/8/2015,6,1.56
2015,8,30,30/8/2015,7,0.55
2015,8,30,30/8/2015,8,1.29
2015,8,30,30/8/2015,9,2.78
2015,8,30,30/8/2015,10,4.04
2015,8,30,30/8/2015,11,4.75
2015,8,30,30/8/2015,12,4.87
2015,8,30,30/8/2015,13,4.74
2015,8,30,30/8/2015,14,4.8
2015,8,30,30/8/2015,15,4.83
2015,8,30,30/8/2015,16,4.62
2015,8,30,30/8/2015,17,4.73
2015,8,30,30/8/2015,18,4.86
2015,8,30,30/8/2015,19,4.91
2015,8,30,30/8/2015,20,5.55
2015,8,30,30/8/2015,21,5.81
2015,8,30,30/8/2015,22,5.66
2015,8,30,30/8/2015,23,5.18
2015,8,31,31/8/2015,0,4.74
2015,8,31,31/8/2015,1,4.23
2015,8,31,31/8/2015,2,3.82
2015,8,31,31/8/2015,3,2.94
2015,8,31,31/8/2015,4,2.35
2015,8,31,31/8/2015,5,1.58
2015,8,31,31/8/2015,6,0.46
2015,8,31,31/8/2015,7,0.81
2015,8,31,31/8/2015,8,2.18
2015,8,31,31/8/2015,9,3.92
2015,8,31,31/8/2015,10,5.31
2015,8,31,31/8/2015,11,5.55
2015,8,31,31/8/2015,12,5.24
2015,8,31,31/8/2015,13,4.8
2015,8,31,31/8/2015,14,4.56
2015,8,31,31/8/2015,15,4.38
2015,8,31,31/8/2015,16,4.09
2015,8,31,31/8/2015,17,4.05
2015,8,31,31/8/2015,18,4.33
2015,8,31,31/8/2015,19,4.29
2015,8,31,31/8/2015,20,4.52
2015,8,31,31/8/2015,21,4.77
2015,8,31,31/8/2015,22,4.34
2015,8,31,31/8/2015,23,4.43
2015,9,1,1/9/2015,0,3.9
2015,9,1,1/9/2015,1,3.47
2015,9,1,1/9/2015,2,4
2015,9,1,1/9/2015,3,3.89
2015,9,1,1/9/2015,4,3.77
2015,9,1,1/9/2015,5,3.14
2015,9,1,1/9/2015,6,2.01
2015,9,1,1/9/2015,7,1.42
2015,9,1,1/9/2015,8,1.7
2015,9,1,1/9/2015,9,3.16
2015,9,1,1/9/2015,10,4.17
2015,9,1,1/9/2015,11,4.8
2015,9,1,1/9/2015,12,5.3
2015,9,1,1/9/2015,13,4.73
2015,9,1,1/9/2015,14,4.43
2015,9,1,1/9/2015,15,4.34
2015,9,1,1/9/2015,16,3.99
2015,9,1,1/9/2015,17,4.03
2015,9,1,1/9/2015,18,4.74
2015,9,1,1/9/2015,19,5
2015,9,1,1/9/2015,20,5.32
2015,9,1,1/9/2015,21,5.34
2015,9,1,1/9/2015,22,5.2
2015,9,1,1/9/2015,23,5.29
2015,9,2,2/9/2015,0,5.36
2015,9,2,2/9/2015,1,5.05
2015,9,2,2/9/2015,2,5.4
2015,9,2,2/9/2015,3,4.89
2015,9,2,2/9/2015,4,4.2
2015,9,2,2/9/2015,5,3.46
2015,9,2,2/9/2015,6,2.29
2015,9,2,2/9/2015,7,1.31
2015,9,2,2/9/2015,8,1.65
2015,9,2,2/9/2015,9,2.69
2015,9,2,2/9/2015,10,3.76
2015,9,2,2/9/2015,11,4.68
2015,9,2,2/9/2015,12,5.32
2015,9,2,2/9/2015,13,5.06
2015,9,2,2/9/2015,14,4.9
2015,9,2,2/9/2015,15,4.7
2015,9,2,2/9/2015,16,4.56
2015,9,2,2/9/2015,17,4.4
2015,9,2,2/9/2015,18,4.12
2015,9,2,2/9/2015,19,4.02
2015,9,2,2/9/2015,20,3.81
2015,9,2,2/9/2015,21,3.9
2015,9,2,2/9/2015,22,4.35
2015,9,2,2/9/2015,23,3.91
2015,9,3,3/9/2015,0,3.84
2015,9,3,3/9/2015,1,3.62
2015,9,3,3/9/2015,2,4.35
2015,9,3,3/9/2015,3,4.38
2015,9,3,3/9/2015,4,3.72
2015,9,3,3/9/2015,5,3.11
2015,9,3,3/9/2015,6,2.89
2015,9,3,3/9/2015,7,3.28
2015,9,3,3/9/2015,8,3.72
2015,9,3,3/9/2015,9,4.68
2015,9,3,3/9/2015,10,5.25
2015,9,3,3/9/2015,11,5.82
2015,9,3,3/9/2015,12,5.95
2015,9,3,3/9/2015,13,5.5
2015,9,3,3/9/2015,14,5.28
2015,9,3,3/9/2015,15,5.12
2015,9,3,3/9/2015,16,4.6
2015,9,3,3/9/2015,17,4.04
2015,9,3,3/9/2015,18,4.12
2015,9,3,3/9/2015,19,3.74
2015,9,3,3/9/2015,20,3.45
2015,9,3,3/9/2015,21,3.48
2015,9,3,3/9/2015,22,3.32
2015,9,3,3/9/2015,23,3.29
2015,9,4,4/9/2015,0,3.77
2015,9,4,4/9/2015,1,3.43
2015,9,4,4/9/2015,2,3.51
2015,9,4,4/9/2015,3,3
2015,9,4,4/9/2015,4,2.42
2015,9,4,4/9/2015,5,2.11
2015,9,4,4/9/2015,6,2.71
2015,9,4,4/9/2015,7,3.64
2015,9,4,4/9/2015,8,4.68
2015,9,4,4/9/2015,9,5.23
2015,9,4,4/9/2015,10,5.65
2015,9,4,4/9/2015,11,5.72
2015,9,4,4/9/2015,12,5.7
2015,9,4,4/9/2015,13,5.59
2015,9,4,4/9/2015,14,5.08
2015,9,4,4/9/2015,15,4.52
2015,9,4,4/9/2015,16,3.83
2015,9,4,4/9/2015,17,3.11
2015,9,4,4/9/2015,18,2.6
2015,9,4,4/9/2015,19,2.38
2015,9,4,4/9/2015,20,1.94
2015,9,4,4/9/2015,21,2.22
2015,9,4,4/9/2015,22,2.21
2015,9,4,4/9/2015,23,2.14
2015,9,5,5/9/2015,0,2.21
2015,9,5,5/9/2015,1,1.95
2015,9,5,5/9/2015,2,2.22
2015,9,5,5/9/2015,3,2.33
2015,9,5,5/9/2015,4,2.13
2015,9,5,5/9/2015,5,1.94
2015,9,5,5/9/2015,6,1.46
2015,9,5,5/9/2015,7,1.5
2015,9,5,5/9/2015,8,2.32
2015,9,5,5/9/2015,9,3.69
2015,9,5,5/9/2015,10,4.91
2015,9,5,5/9/2015,11,5.98
2015,9,5,5/9/2015,12,5.78
2015,9,5,5/9/2015,13,5.61
2015,9,5,5/9/2015,14,5.17
2015,9,5,5/9/2015,15,4.73
2015,9,5,5/9/2015,16,4.27
2015,9,5,5/9/2015,17,3.84
2015,9,5,5/9/2015,18,3.95
2015,9,5,5/9/2015,19,4.12
2015,9,5,5/9/2015,20,4.21
2015,9,5,5/9/2015,21,4.45
2015,9,5,5/9/2015,22,5.05
2015,9,5,5/9/2015,23,5.33
2015,9,6,6/9/2015,0,5.61
2015,9,6,6/9/2015,1,5.76
2015,9,6,6/9/2015,2,6.75
2015,9,6,6/9/2015,3,6.6
2015,9,6,6/9/2015,4,6.04
2015,9,6,6/9/2015,5,5.54
2015,9,6,6/9/2015,6,5.2
2015,9,6,6/9/2015,7,5.07
2015,9,6,6/9/2015,8,4.92
2015,9,6,6/9/2015,9,5.69
2015,9,6,6/9/2015,10,6.57
2015,9,6,6/9/2015,11,6.97
2015,9,6,6/9/2015,12,7.19
2015,9,6,6/9/2015,13,6.15
2015,9,6,6/9/2015,14,5.81
2015,9,6,6/9/2015,15,5.38
2015,9,6,6/9/2015,16,5.54
2015,9,6,6/9/2015,17,5.44
2015,9,6,6/9/2015,18,5.51
2015,9,6,6/9/2015,19,5.84
2015,9,6,6/9/2015,20,6.14
2015,9,6,6/9/2015,21,5.69
2015,9,6,6/9/2015,22,5.49
2015,9,6,6/9/2015,23,5.83
2015,9,7,7/9/2015,0,5.84
2015,9,7,7/9/2015,1,5.96
2015,9,7,7/9/2015,2,6.43
2015,9,7,7/9/2015,3,6.01
2015,9,7,7/9/2015,4,5.86
2015,9,7,7/9/2015,5,5.56
2015,9,7,7/9/2015,6,5.39
2015,9,7,7/9/2015,7,5.12
2015,9,7,7/9/2015,8,5.77
2015,9,7,7/9/2015,9,6.62
2015,9,7,7/9/2015,10,7.08
2015,9,7,7/9/2015,11,7.93
2015,9,7,7/9/2015,12,8.06
2015,9,7,7/9/2015,13,7.3
2015,9,7,7/9/2015,14,7.43
2015,9,7,7/9/2015,15,7.29
2015,9,7,7/9/2015,16,7.02
2015,9,7,7/9/2015,17,7.1
2015,9,7,7/9/2015,18,6.84
2015,9,7,7/9/2015,19,6.52
2015,9,7,7/9/2015,20,6.57
2015,9,7,7/9/2015,21,6.55
2015,9,7,7/9/2015,22,6.88
2015,9,7,7/9/2015,23,6.6
2015,9,8,8/9/2015,0,6.37
2015,9,8,8/9/2015,1,5.95
2015,9,8,8/9/2015,2,6.05
2015,9,8,8/9/2015,3,5.98
2015,9,8,8/9/2015,4,5.72
2015,9,8,8/9/2015,5,5.54
2015,9,8,8/9/2015,6,5
2015,9,8,8/9/2015,7,4.56
2015,9,8,8/9/2015,8,4.14
2015,9,8,8/9/2015,9,4.62
2015,9,8,8/9/2015,10,5.39
2015,9,8,8/9/2015,11,6.37
2015,9,8,8/9/2015,12,6.5
2015,9,8,8/9/2015,13,6.39
2015,9,8,8/9/2015,14,6.61
2015,9,8,8/9/2015,15,6.63
2015,9,8,8/9/2015,16,6.41
2015,9,8,8/9/2015,17,6.41
2015,9,8,8/9/2015,18,6.23
2015,9,8,8/9/2015,19,6.25
2015,9,8,8/9/2015,20,6.46
2015,9,8,8/9/2015,21,6.36
2015,9,8,8/9/2015,22,6.24
2015,9,8,8/9/2015,23,6.03
2015,9,9,9/9/2015,0,6.07
2015,9,9,9/9/2015,1,6.12
2015,9,9,9/9/2015,2,6.49
2015,9,9,9/9/2015,3,6.66
2015,9,9,9/9/2015,4,5.74
2015,9,9,9/9/2015,5,5.01
2015,9,9,9/9/2015,6,4.05
2015,9,9,9/9/2015,7,3.41
2015,9,9,9/9/2015,8,2.73
2015,9,9,9/9/2015,9,2.84
2015,9,9,9/9/2015,10,3.72
2015,9,9,9/9/2015,11,4.32
2015,9,9,9/9/2015,12,4.86
2015,9,9,9/9/2015,13,4.96
2015,9,9,9/9/2015,14,5.82
2015,9,9,9/9/2015,15,6.09
2015,9,9,9/9/2015,16,6.04
2015,9,9,9/9/2015,17,5.79
2015,9,9,9/9/2015,18,5.59
2015,9,9,9/9/2015,19,5.7
2015,9,9,9/9/2015,20,5.63
2015,9,9,9/9/2015,21,5.58
2015,9,9,9/9/2015,22,5.96
2015,9,9,9/9/2015,23,6.38
2015,9,10,10/9/2015,0,6.38
2015,9,10,10/9/2015,1,6.22
2015,9,10,10/9/2015,2,6.57
2015,9,10,10/9/2015,3,6.48
2015,9,10,10/9/2015,4,5.58
2015,9,10,10/9/2015,5,5.3
2015,9,10,10/9/2015,6,4.19
2015,9,10,10/9/2015,7,2.94
2015,9,10,10/9/2015,8,1.9
2015,9,10,10/9/2015,9,1.89
2015,9,10,10/9/2015,10,3.64
2015,9,10,10/9/2015,11,4.96
2015,9,10,10/9/2015,12,5.68
2015,9,10,10/9/2015,13,5.23
2015,9,10,10/9/2015,14,5.22
2015,9,10,10/9/2015,15,4.92
2015,9,10,10/9/2015,16,4.9
2015,9,10,10/9/2015,17,4.99
2015,9,10,10/9/2015,18,5.04
2015,9,10,10/9/2015,19,5.15
2015,9,10,10/9/2015,20,5.3
2015,9,10,10/9/2015,21,4.97
2015,9,10,10/9/2015,22,4.48
2015,9,10,10/9/2015,23,4.62
2015,9,11,11/9/2015,0,4.63
2015,9,11,11/9/2015,1,5.79
2015,9,11,11/9/2015,2,7.51
2015,9,11,11/9/2015,3,7.74
2015,9,11,11/9/2015,4,7.66
2015,9,11,11/9/2015,5,6.83
2015,9,11,11/9/2015,6,6.3
2015,9,11,11/9/2015,7,5.51
2015,9,11,11/9/2015,8,5.23
2015,9,11,11/9/2015,9,5.27
